Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
13-Oct-23,EQ,293,302.95,293,293,299,299.9,299.34,335,229.05,"3,96,538","11,86,99,050.70","15,739"
12-Oct-23,EQ,295.4,298,291.1,293.7,294,293,294.5,335,229.05,"2,10,821","6,20,86,777.35","9,394"
11-Oct-23,EQ,291.85,296.9,290.9,294.8,293,293.7,294.31,335,229.05,"2,37,534","6,99,07,807.00","8,839"
10-Oct-23,EQ,283.15,300,283,282.75,290.05,294.8,294.05,335,229.05,"7,31,623","21,51,34,004.40","35,350"
09-Oct-23,EQ,291.8,291.95,281,291.8,281.5,282.75,285.13,335,229.05,"2,69,905","7,69,59,273.20","22,449"
06-Oct-23,EQ,294.75,296.2,289.3,294.65,292,291.8,292.25,335,229.05,"3,31,544","9,68,92,557.65","9,422"
05-Oct-23,EQ,298.6,300.2,291.5,296.45,295,294.65,295.08,335,229.05,"3,56,220","10,51,13,546.85","13,156"
04-Oct-23,EQ,302.9,303.9,291.35,303.05,296,296.45,297.09,335,229.05,"3,58,965","10,66,44,170.20","14,158"
03-Oct-23,EQ,307,308,301.15,307.3,302.5,303.05,304.36,335,229.05,"1,65,504","5,03,72,075.95","6,192"
29-Sep-23,EQ,307,309,305.1,305.1,305.25,307.3,307.43,335,229,"84,716","2,60,44,325.10","5,815"
28-Sep-23,EQ,307.9,311.75,304.15,306.6,304.65,305.1,308.05,335,229,"1,56,707","4,82,73,771.60","8,969"
27-Sep-23,EQ,306,309.55,303.1,305,306.9,306.6,307.49,335,229,"1,62,730","5,00,38,558.50","7,947"
26-Sep-23,EQ,306.95,309.7,304.1,305.55,306.9,305,306.07,335,229,"1,29,641","3,96,79,437.75","7,117"
25-Sep-23,EQ,304.6,306,302,301.95,305.5,305.55,304.91,335,229,"2,08,599","6,36,04,667.85","6,777"
22-Sep-23,EQ,304,308.95,301,303,301.5,301.95,304.41,335,229,"2,22,473","6,77,23,442.85","9,932"
21-Sep-23,EQ,307.6,310.5,302,307.6,302.25,303,304.62,335,229,"3,09,100","9,41,59,051.95","13,192"
20-Sep-23,EQ,307,311.4,304,308.6,308,307.6,307.18,335,229,"2,46,912","7,58,46,489.80","15,678"
18-Sep-23,EQ,311.2,314.9,305.7,311.2,307.25,308.6,308.43,335,229,"4,21,260","12,99,31,315.60","19,762"
15-Sep-23,EQ,311,313,307.25,308.85,312.5,311.2,310.34,335,229,"1,54,528","4,79,56,698.75","4,551"
14-Sep-23,EQ,313,315.45,307.15,311.6,309.7,308.85,309.47,335,229,"2,47,735","7,66,67,581.30","5,246"
13-Sep-23,EQ,306.15,316.05,303.4,306.15,311.15,311.6,310.39,335,229,"2,63,959","8,19,28,967.70","9,100"
12-Sep-23,EQ,316.8,316.8,300.65,314.7,305,306.15,307.12,335,229,"4,32,190","13,27,35,458.65","15,262"
11-Sep-23,EQ,316,318.45,312.8,315.95,314.7,314.7,314.74,335,229,"3,26,032","10,26,16,498.60","8,361"
