Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
01-Feb-24,EQ,358.5,360,321.95,350.2,335,334.05,336.15,395,100.95,"62,99,102","2,11,74,52,214.45","1,07,358"
31-Jan-24,EQ,368,379.2,347.75,367.4,353.25,350.2,362.45,395,100.95,"75,22,247","2,72,64,37,310.55","1,14,047"
30-Jan-24,EQ,361.35,370.25,358.2,354.95,368,367.4,364.4,395,100.95,"25,08,283","91,40,20,405.55","56,970"
29-Jan-24,EQ,356,359.3,350.1,354.95,354.8,354.95,354.49,395,100.95,"14,62,470","51,84,27,240.00","37,378"
25-Jan-24,EQ,361.55,366.2,354,361.5,354.8,354.95,356.97,395,100.95,"9,30,473","33,21,53,731.90","27,989"
24-Jan-24,EQ,353.15,365,351.25,352.15,364,361.5,356.21,395,100.95,"21,24,510","75,67,62,868.05","59,463"
23-Jan-24,EQ,363.35,363.35,343,361.4,351,352.15,352.28,395,100.95,"25,50,212","89,83,82,049.20","68,613"
20-Jan-24,EQ,365,366.4,361,364.6,361.5,361.4,362.41,395,100.95,"5,86,923","21,27,05,275.40","17,540"
19-Jan-24,EQ,365.15,370.25,362.55,361.95,365,364.6,365.78,395,100.95,"13,91,457","50,89,71,632.60","43,732"
18-Jan-24,EQ,363,367.95,352.2,362.15,364,361.95,362.5,395,100.95,"15,50,854","56,21,85,687.60","41,647"
17-Jan-24,EQ,365.3,375.9,357.3,367.9,365,362.15,363.82,395,100.95,"26,70,645","97,16,31,507.70","88,594"
16-Jan-24,EQ,386.2,386.2,363.3,384.75,371.4,367.9,372.62,395,100.95,"24,63,512","91,79,45,602.60","59,833"
15-Jan-24,EQ,391.8,391.8,378,389.4,384.35,384.75,382.18,395,100.95,"24,92,467","95,25,79,996.45","64,538"
12-Jan-24,EQ,392.25,395,385.55,390.7,389,389.4,390.42,395,100.95,"17,77,386","69,39,31,041.15","50,516"
11-Jan-24,EQ,382.2,393,380.75,380.15,392.1,390.7,387.84,393,100.95,"21,57,983","83,69,48,029.55","40,986"
10-Jan-24,EQ,384.05,392.9,376.15,382.3,380.7,380.15,382.32,392.9,100.95,"30,90,700","1,18,16,51,105.30","62,156"
09-Jan-24,EQ,376.35,386.7,374.85,372.35,382,382.3,382.17,386.7,100.95,"35,39,948","1,35,28,77,492.45","80,256"
08-Jan-24,EQ,360.05,375,359,357.75,373,372.35,369.53,379.75,100.95,"32,87,702","1,21,49,11,225.25","61,776"
05-Jan-24,EQ,370,379.75,350.1,363.8,359,357.75,364.83,379.75,100.95,"50,25,301","1,83,33,90,294.55","1,01,550"
04-Jan-24,EQ,361,364.95,355.35,359.6,362.85,363.8,362.17,370,100.95,"15,62,063","56,57,33,754.50","41,302"
03-Jan-24,EQ,363.05,366.6,355.6,362.7,361,359.6,361.54,370,100.95,"16,74,304","60,53,28,311.40","40,571"
02-Jan-24,EQ,362.25,370,351.45,362.3,361.75,362.7,358.72,370,100.95,"48,53,351","1,74,09,72,417.30","67,364"
01-Jan-24,EQ,355.15,364.9,351.05,354.1,361,362.3,359.55,364.9,100.95,"23,69,504","85,19,56,891.00","40,993"
29-Dec-23,EQ,346.65,359.85,338.2,345.45,353.8,354.1,350.23,362,100.95,"24,82,256","86,93,71,939.60","44,400"
28-Dec-23,EQ,355,362,343,352.15,347,345.45,350.89,362,100.95,"23,46,425","82,33,41,271.95","50,297"
27-Dec-23,EQ,346,357,334.7,343.3,354.7,352.15,347.25,359.15,100.95,"39,92,940","1,38,65,66,340.25","58,134"
26-Dec-23,EQ,335.8,345,335.8,333.7,342.9,343.3,341.46,359.15,100.95,"27,61,293","94,28,78,419.90","55,191"
22-Dec-23,EQ,330,339,329.6,327.2,333.5,333.7,334.79,359.15,100.95,"21,34,358","71,45,70,686.60","51,109"
21-Dec-23,EQ,319.05,331.8,314.25,322.25,327,327.2,327.83,359.15,100.95,"21,03,078","68,94,44,931.75","52,235"
20-Dec-23,EQ,316.05,339.2,316.05,315.4,325,322.25,330.15,359.15,100.95,"73,79,104","2,43,62,16,022.50","1,05,660"
19-Dec-23,EQ,318.15,319.3,313.8,316.75,315.7,315.4,315.88,359.15,100.95,"7,25,958","22,93,14,464.90","21,027"
18-Dec-23,EQ,318.4,319.9,312.2,316.2,317.5,316.75,316.71,359.15,100.95,"8,09,898","25,65,05,011.35","26,595"
15-Dec-23,EQ,326.25,327.4,313,324.2,317.6,316.2,318.78,359.15,100.95,"21,87,579","69,73,52,243.60","40,251"
14-Dec-23,EQ,322.75,329,321.35,319.7,323.7,324.2,324.66,359.15,100.95,"22,18,087","72,01,33,235.85","41,762"
13-Dec-23,EQ,316.55,321.75,311.05,314.95,319.55,319.7,318.95,359.15,100.95,"35,61,076","1,13,58,04,820.45","57,030"
12-Dec-23,EQ,319.95,324.05,314,318.25,316.6,314.95,317.67,359.15,100.95,"12,05,077","38,28,12,501.65","46,556"
11-Dec-23,EQ,324.9,325.35,317.25,323.6,319.95,318.25,320.13,359.15,100.95,"13,48,140","43,15,80,770.70","45,558"
08-Dec-23,EQ,321.9,327,320.05,321.9,323.65,323.6,323.8,359.15,100.95,"17,78,201","57,57,83,555.10","54,174"
07-Dec-23,EQ,329,329.55,321.15,327.85,322,321.9,323.53,359.15,100.95,"14,55,356","47,08,56,054.60","46,607"
06-Dec-23,EQ,337.65,339,326.55,337.15,328.5,327.85,329.62,359.15,100.95,"15,86,350","52,29,00,451.95","39,057"
05-Dec-23,EQ,338,341,335,336.1,336.5,337.15,338.52,359.15,100.95,"16,16,735","54,73,04,655.35","36,530"
04-Dec-23,EQ,340,341,332.5,334.85,335.4,336.1,335.67,359.15,100.95,"16,35,011","54,88,20,422.65","41,542"
01-Dec-23,EQ,324.9,337.35,324.05,325.1,334.2,334.85,333.72,359.15,98.25,"28,97,214","96,68,49,967.55","50,605"
30-Nov-23,EQ,322.45,332.75,304.1,321.65,318,325.1,325.92,359.15,98.25,"20,77,262","67,70,19,246.40","35,213"
29-Nov-23,EQ,329.3,329.3,320.05,327.25,322.5,321.65,324.59,359.15,98.25,"11,01,596","35,75,69,839.20","27,023"
28-Nov-23,EQ,330,332.45,323.5,329.2,327,327.25,328.48,359.15,98.25,"18,27,071","60,01,53,671.30","39,800"
24-Nov-23,EQ,329.25,334.85,328.05,328.9,329.2,329.2,331.04,359.15,90.3,"10,35,428","34,27,67,991.95","20,966"
23-Nov-23,EQ,332.8,333,327,333.15,328.9,328.9,330.17,359.15,90.3,"14,93,358","49,30,58,245.95","29,191"
22-Nov-23,EQ,335,341,327.75,333.2,332,333.15,334.59,359.15,90.3,"36,13,610","1,20,90,88,037.25","52,465"
21-Nov-23,EQ,315.5,335,308.05,313.8,334.65,333.2,323.95,359.15,90.3,"65,20,123","2,11,21,61,872.15","1,04,281"
20-Nov-23,EQ,319.95,320.3,312.35,317.1,314.65,313.8,315.95,359.15,90.3,"18,85,583","59,57,52,107.80","43,183"
17-Nov-23,EQ,316,320.6,314.1,313.5,316.7,317.1,317.7,359.15,90.3,"30,18,971","95,91,26,099.85","62,139"
16-Nov-23,EQ,329.8,331.65,306.95,329.8,312.9,313.5,315.55,359.15,90.3,"66,35,212","2,09,37,26,197.45","1,08,577"
15-Nov-23,EQ,345,348,326,337.2,330.85,329.8,335.39,359.15,90.3,"41,32,958","1,38,61,67,564.95","68,947"
13-Nov-23,EQ,338.05,343,333.6,338.05,337.5,337.2,338.93,359.15,90.3,"27,51,773","93,26,60,434.55","40,496"
12-Nov-23,EQ,341.9,343.2,333.5,338.5,337.95,338.05,340.04,359.15,90.3,"11,57,491","39,35,98,043.45","26,492"
10-Nov-23,EQ,337.8,341.9,330,336.1,339.05,338.5,337.5,359.15,90.3,"27,85,367","94,00,48,575.75","45,022"
09-Nov-23,EQ,351.05,359.15,320.75,347.9,337,336.1,340.77,359.15,90.3,"78,25,148","2,66,65,86,233.70","1,36,857"
08-Nov-23,EQ,339.8,351.8,339,336.95,349,347.9,346.73,351.8,90.3,"50,78,257","1,76,07,90,158.50","73,381"
07-Nov-23,EQ,323.8,339.3,318.4,321.4,337.45,336.95,328.33,339.3,90.3,"52,46,015","1,72,24,24,895.35","77,357"
06-Nov-23,EQ,308,324.25,307.05,304.65,321.9,321.4,318.97,324.25,90.3,"59,73,345","1,90,53,09,625.40","73,763"
03-Nov-23,EQ,300.2,306,293,298.15,304.7,304.65,300.16,309.75,90.3,"35,19,839","1,05,65,22,177.70","47,242"
02-Nov-23,EQ,302.75,303,297,297.35,298.55,298.15,298.96,309.75,90.3,"19,47,076","58,20,90,464.20","36,969"
01-Nov-23,EQ,289,302.5,286.15,288.7,297.55,297.35,296.85,309.75,90.3,"43,54,929","1,29,27,80,305.95","55,785"
31-Oct-23,EQ,292.8,292.8,286.8,291.25,289,288.7,289.02,309.75,90.3,"13,76,013","39,77,01,048.60","29,630"
30-Oct-23,EQ,288.45,293.95,280.25,287.45,290.4,291.25,287.17,309.75,90.3,"30,60,863","87,89,78,715.20","41,206"
27-Oct-23,EQ,290,292.4,285.1,285.9,287.45,287.45,289.12,309.75,90.3,"29,01,300","83,88,20,555.60","47,176"
26-Oct-23,EQ,293.7,293.7,278.1,293.75,286.2,285.9,284,309.75,90.3,"57,41,348","1,63,05,15,531.65","66,537"
25-Oct-23,EQ,289.75,299.3,282.25,287.35,296,293.75,293.24,309.75,90.3,"53,07,028","1,55,62,11,130.20","68,511"
23-Oct-23,EQ,301.45,303.4,280.05,300.1,290.3,287.35,290.68,309.75,90.3,"47,53,278","1,38,17,03,578.60","75,400"
20-Oct-23,EQ,303.9,309,296,304.3,300,300.1,302.17,309.75,90.3,"32,39,429","97,88,48,659.40","53,415"
19-Oct-23,EQ,302,307.6,265.65,301.2,304.5,304.3,295.01,309.75,90.3,"57,73,942","1,70,33,77,896.00","72,651"
18-Oct-23,EQ,299.4,309.75,296.05,294.7,301.3,301.2,302.35,309.75,90.3,"55,33,379","1,67,30,25,693.80","71,023"
17-Oct-23,EQ,289.55,297.8,285.85,283.85,297.2,294.7,291.06,297.8,90.3,"43,94,866","1,27,91,70,514.55","50,573"
16-Oct-23,EQ,275.15,289,275.15,274.4,284,283.85,282.86,289,90.3,"51,72,227","1,46,30,36,695.80","60,029"
13-Oct-23,EQ,273,276.6,267,274.55,275.1,274.4,271.18,277.7,90.3,"31,13,658","84,43,70,543.70","39,914"
12-Oct-23,EQ,272.2,277.7,272.15,271.2,274.4,274.55,274.66,277.7,90.3,"38,18,635","1,04,88,44,737.45","43,276"
11-Oct-23,EQ,267.05,272.9,265.9,262.05,271,271.2,269.27,272.9,90.3,"59,20,245","1,59,41,62,228.60","76,918"
10-Oct-23,EQ,256.8,267.8,255.45,251.25,262.5,262.05,263,267.8,90.3,"60,66,813","1,59,55,83,209.40","61,241"
09-Oct-23,EQ,257.25,260.7,241.5,258.15,251,251.25,253.47,261.9,90.3,"66,68,843","1,69,03,70,872.10","74,636"
06-Oct-23,EQ,239.7,261,239.7,234.4,257.25,258.15,253.07,261.9,90.3,"1,47,74,304","3,73,89,61,884.90","1,52,304"
05-Oct-23,EQ,228,235.75,227.9,226.4,233.75,234.4,232.59,261.9,90.3,"25,80,122","60,01,01,428.70","46,907"
04-Oct-23,EQ,225.45,231.25,224.5,229.65,226.6,226.4,227.29,261.9,90.3,"15,33,191","34,84,86,384.10","26,756"
03-Oct-23,EQ,228,231.75,221.65,227.55,228,229.65,225.97,261.9,90.3,"28,00,584","63,28,61,635.20","36,344"
29-Sep-23,EQ,225.2,231.9,225.2,224.25,228,227.55,228.7,261.9,85.8,"19,02,262","43,50,54,718.60","28,147"
28-Sep-23,EQ,224.8,225.55,220.55,224.2,224.45,224.25,223.17,261.9,85.8,"42,16,317","94,09,46,418.90","41,798"
27-Sep-23,EQ,217.2,227.3,215.6,216.55,223.65,224.2,223.5,261.9,85.8,"57,48,219","1,28,47,09,501.75","78,780"
26-Sep-23,EQ,205.85,217.9,205.55,204.2,217.2,216.55,213.65,261.9,85.8,"49,63,007","1,06,03,66,196.80","73,352"
25-Sep-23,EQ,216.85,216.9,202.8,215.7,205.9,204.2,207.37,261.9,85.8,"42,24,660","87,60,79,011.40","77,919"
22-Sep-23,EQ,213.5,218.85,210.05,213.1,216.75,215.7,214.54,261.9,85.8,"21,33,466","45,77,23,477.55","44,294"
21-Sep-23,EQ,219.2,220.2,211.8,219.15,213.5,213.1,214.34,261.9,85.8,"35,87,595","76,89,81,830.95","49,402"
20-Sep-23,EQ,228,228.9,217.2,229.35,220.2,219.15,220.84,261.9,85.8,"31,22,634","68,95,95,044.35","63,659"
18-Sep-23,EQ,231,234.2,228,228.65,229.3,229.35,231.21,261.9,85.8,"15,66,395","36,21,61,255.45","33,181"
15-Sep-23,EQ,228.95,240.05,227.05,227,229.5,228.65,231.66,261.9,81.05,"76,66,817","1,77,60,85,917.45","65,580"
14-Sep-23,EQ,226.8,233.7,224.25,223.3,225.45,227,228.68,261.9,81.05,"23,58,415","53,93,30,824.70","45,854"
13-Sep-23,EQ,229.25,231,214.15,229.1,225.5,223.3,221.93,261.9,81.05,"30,23,626","67,10,21,373.65","62,650"
12-Sep-23,EQ,248.5,248.5,220,247.45,231,229.1,234.2,261.9,81.05,"25,64,654","60,06,48,328.75","61,909"
11-Sep-23,EQ,247.6,249,243,246.5,246,247.45,245.93,261.9,81.05,"21,91,918","53,90,67,344.40","58,434"
