Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
17-Jan-24,EQ,776,792.8,758.25,778.25,779,785.15,779.92,849.5,436,"3,96,008","30,88,54,531.75","32,093"
16-Jan-24,EQ,779.65,780,763.4,769.65,779.8,778.25,773.53,849.5,436,"1,15,387","8,92,55,160.50","9,618"
15-Jan-24,EQ,785,785.8,767,771.95,768,769.65,771.04,849.5,436,"90,637","6,98,84,951.60","6,122"
12-Jan-24,EQ,784,785.55,768.2,777.1,770,771.95,773.17,849.5,436,"57,795","4,46,85,105.20","5,237"
11-Jan-24,EQ,778.7,778.7,763,775.2,777.25,777.1,770.76,849.5,436,"84,445","6,50,86,615.00","7,000"
10-Jan-24,EQ,784.45,786,764.35,784.15,772.25,775.2,775.08,849.5,436,"1,06,931","8,28,79,953.30","8,300"
09-Jan-24,EQ,770,793.35,768.65,766.7,779.1,784.15,778.98,849.5,436,"1,04,118","8,11,05,642.90","8,098"
08-Jan-24,EQ,778,780.6,762.8,772.3,765.2,766.7,768.22,849.5,436,"67,042","5,15,02,998.50","6,632"
05-Jan-24,EQ,770,775.5,761.65,764.25,770.3,772.3,767.85,849.5,436,"96,298","7,39,42,433.70","9,175"
04-Jan-24,EQ,776,784.15,758.1,773.8,765,764.25,766.24,849.5,436,"1,96,493","15,05,60,417.70","16,404"
03-Jan-24,EQ,783,791.85,772,780,775,773.8,778.04,849.5,436,"1,08,673","8,45,52,465.35","9,723"
02-Jan-24,EQ,800.15,801,774.8,798.4,782.9,780,780.19,849.5,436,"2,76,030","21,53,55,501.30","20,235"
01-Jan-24,EQ,776,811,755.1,771.95,796.1,798.4,783.07,849.5,436,"3,17,997","24,90,13,661.55","23,945"
29-Dec-23,EQ,773,777.1,768.05,769.8,768.1,771.95,773.82,849.5,436,"1,64,696","12,74,45,741.65","11,269"
28-Dec-23,EQ,795,799,765.25,788.9,771.05,769.8,783.15,849.5,436,"2,33,660","18,29,91,319.70","18,117"
27-Dec-23,EQ,803.7,809.9,783.5,799.7,789.4,788.9,794.2,849.5,436,"1,45,526","11,55,76,590.75","11,892"
26-Dec-23,EQ,803.6,810,792.2,799.65,797.55,799.7,799.48,849.5,436,"1,16,104","9,28,23,138.20","9,095"
22-Dec-23,EQ,820,820,791.05,795,798,799.65,798.85,849.5,436,"1,67,868","13,41,02,177.05","10,247"
21-Dec-23,EQ,794,809.75,780.9,802.05,793.1,795,797.43,849.5,436,"3,84,960","30,69,77,465.00","17,811"
20-Dec-23,EQ,827.1,849,796.15,821.8,810,802.05,821.57,849.5,436,"5,06,920","41,64,71,158.90","31,088"
19-Dec-23,EQ,777,849.5,773.25,768.7,823.05,821.8,828.69,849.5,436,"30,33,752","2,51,40,54,001.85","1,05,510"
18-Dec-23,EQ,759.05,772,757,758.1,766.3,768.7,765.58,783,436,"3,19,918","24,49,21,561.25","25,944"
15-Dec-23,EQ,758,766.25,753.2,754.5,759.85,758.1,757.1,783,436,"4,76,033","36,04,06,059.25","10,580"
14-Dec-23,EQ,780,780,752,766.75,755.2,754.5,760.25,783,436,"2,28,389","17,36,33,520.85","14,213"
13-Dec-23,EQ,780,781.5,756,776.35,765.1,766.75,766.88,783,436,"3,45,241","26,47,56,975.60","21,903"
12-Dec-23,EQ,746,783,743.9,737.15,781.5,776.35,768.87,783,436,"16,19,159","1,24,49,27,666.10","56,700"
11-Dec-23,EQ,697.15,750,690.6,686.85,743,737.15,729.01,750,436,"18,37,262","1,33,93,87,447.30","79,051"
08-Dec-23,EQ,678,690,671.25,676.65,683.55,686.85,682.93,722.1,436,"1,12,050","7,65,21,935.30","10,194"
07-Dec-23,EQ,681.4,684,673.45,681.4,675.05,676.65,679.64,722.1,436,"56,430","3,83,52,353.50","6,695"
06-Dec-23,EQ,692,698,673.1,691.35,678.65,681.4,687.11,722.1,436,"92,776","6,37,47,260.25","8,445"
05-Dec-23,EQ,690,703,680,685.7,690.9,691.35,691.98,722.1,436,"1,75,927","12,17,37,521.40","13,129"
04-Dec-23,EQ,685,688.95,670.75,677.05,687.1,685.7,677.75,722.1,436,"2,55,245","17,29,92,076.00","17,633"
01-Dec-23,EQ,648.15,680.5,641.45,644.9,674,677.05,665.61,722.1,436,"6,29,358","41,89,05,270.20","37,937"
30-Nov-23,EQ,640.4,651.7,631.2,637.2,645,644.9,642.09,722.1,436,"1,76,230","11,31,55,823.95","13,414"
29-Nov-23,EQ,643,643.6,632.25,635.1,636.5,637.2,637.06,722.1,436,"53,207","3,38,96,033.45","5,454"
28-Nov-23,EQ,641.15,644.4,632.6,641.15,636.45,635.1,637.46,722.1,436,"32,195","2,05,22,971.10","4,236"
24-Nov-23,EQ,641.05,644.85,635,639.85,635.05,641.15,640.53,722.1,436,"37,529","2,40,38,637.35","3,489"
23-Nov-23,EQ,635.15,644,635.05,634.9,641,639.85,639.4,722.1,436,"32,918","2,10,47,924.15","3,371"
22-Nov-23,EQ,639.3,645.1,631.9,639.3,636.3,634.9,636.4,722.1,436,"34,592","2,20,14,432.85","5,026"
21-Nov-23,EQ,644.7,647.45,636.95,641.45,640,639.3,641.13,722.1,436,"52,047","3,33,68,689.50","4,547"
20-Nov-23,EQ,643.9,649.1,633.3,637.3,642,641.45,641.87,722.1,436,"1,42,520","9,14,79,811.05","10,621"
17-Nov-23,EQ,643,644.95,635,636.35,636.1,637.3,639.04,722.1,436,"77,726","4,96,70,049.60","6,325"
16-Nov-23,EQ,642.95,644.85,634,639.6,634.5,636.35,639.19,722.1,436,"54,437","3,47,95,427.40","5,043"
15-Nov-23,EQ,638.15,647.9,637,638.15,638,639.6,641.56,722.1,436,"67,351","4,32,09,800.75","6,337"
13-Nov-23,EQ,655,655,637.1,651.6,637.1,638.15,641.31,722.1,436,"69,136","4,43,37,554.55","6,574"
12-Nov-23,EQ,665,665,646.8,635.95,653,651.6,652.9,722.1,436,"70,148","4,57,99,811.15","4,402"
10-Nov-23,EQ,642,651.95,627.05,638.65,634.95,635.95,631.57,722.1,436,"1,13,242","7,15,20,777.05","9,534"
09-Nov-23,EQ,661.85,661.85,632.7,655.35,638,638.65,642.28,722.1,436,"2,43,713","15,65,31,947.65","14,997"
08-Nov-23,EQ,632.7,660,627.1,629.4,655.7,655.35,650.91,722.1,436,"5,55,969","36,18,86,220.85","25,825"
07-Nov-23,EQ,638.05,638.05,625.7,631.75,629.5,629.4,629.27,722.1,436,"57,116","3,59,41,154.75","3,331"
06-Nov-23,EQ,633.7,637.1,623.05,628.7,631.75,631.75,631.51,722.1,436,"77,211","4,87,59,204.50","6,254"
03-Nov-23,EQ,616,632.75,610.5,607.35,630,628.7,623.34,722.1,436,"1,54,684","9,64,21,420.15","10,047"
02-Nov-23,EQ,617.45,622.05,605,614.3,610.5,607.35,611.9,722.1,436,"59,365","3,63,25,289.90","5,693"
01-Nov-23,EQ,618.9,628.05,612,618.9,612.4,614.3,620.58,722.1,436,"65,869","4,08,77,287.20","8,083"
31-Oct-23,EQ,614.1,623.4,610.3,612.15,623,618.9,618.82,722.1,436,"81,332","5,03,29,647.75","11,906"
30-Oct-23,EQ,621.95,626.7,605.8,621.15,608,612.15,613.74,722.1,436,"1,09,412","6,71,50,971.35","8,439"
27-Oct-23,EQ,600,624,600,601.6,622,621.15,615.16,722.1,436,"35,736","2,19,83,251.85","5,375"
26-Oct-23,EQ,609,611.5,594,611.5,600.1,601.6,600.14,722.1,436,"76,124","4,56,85,157.25","9,605"
25-Oct-23,EQ,635.95,636,608.5,629.3,614.8,611.5,618.46,722.1,436,"1,45,659","9,00,83,772.80","10,936"
23-Oct-23,EQ,641.5,641.5,621.3,638.25,632,629.3,629.25,722.1,436,"97,436","6,13,11,562.90","12,388"
20-Oct-23,EQ,638,642.35,630,639.15,638.5,638.25,636.31,722.1,436,"41,587","2,64,62,252.60","4,152"
19-Oct-23,EQ,639,644.05,629.8,638.95,637,639.15,639.04,722.1,436,"56,460","3,60,80,250.05","4,222"
18-Oct-23,EQ,642,645,628.05,638,639,638.95,638.59,722.1,436,"47,075","3,00,61,656.90","5,519"
17-Oct-23,EQ,635.55,642.65,633.05,637.7,638,638,637.27,722.1,436,"87,397","5,56,95,610.90","4,539"
16-Oct-23,EQ,642.05,652,633.6,641.4,639.85,637.7,641.4,722.1,436,"46,153","2,96,02,473.80","6,383"
13-Oct-23,EQ,642.4,648.95,634.85,642.4,642,641.4,638.37,722.1,436,"53,077","3,38,82,955.70","5,101"
12-Oct-23,EQ,640.3,644.35,637.35,636.95,642,642.4,641.78,722.1,436,"37,674","2,41,78,375.75","4,156"
11-Oct-23,EQ,642.8,647.05,635.35,639.4,635.4,636.95,638.16,722.1,436,"1,15,602","7,37,72,401.50","11,222"
10-Oct-23,EQ,647.45,649.55,630.25,639.8,641.1,639.4,637.92,722.1,436,"1,45,346","9,27,18,935.10","12,374"
09-Oct-23,EQ,649.8,650.25,637.1,653.4,639.25,639.8,641.99,722.1,436,"47,186","3,02,93,132.20","4,787"
06-Oct-23,EQ,650.6,681.65,645.5,647.15,656,653.4,664.37,722.1,436,"5,50,684","36,58,57,963.70","30,940"
05-Oct-23,EQ,636.5,649.5,636.5,636.5,648.5,647.15,645.1,722.1,436,"56,888","3,66,98,524.50","5,106"
04-Oct-23,EQ,641.35,644.55,628.25,641.35,637,636.5,634.54,722.1,436,"43,473","2,75,85,402.30","5,538"
03-Oct-23,EQ,647.3,650.7,638.2,647.3,641,641.35,643.61,722.1,436,"65,576","4,22,05,390.95","8,449"
29-Sep-23,EQ,652.95,659.05,645,652.3,645.1,647.3,650.17,722.1,436,"45,457","2,95,54,863.80","5,685"
28-Sep-23,EQ,644,660.95,636.35,639.8,647.8,652.3,644.91,722.1,436,"1,07,946","6,96,15,555.90","9,550"
27-Sep-23,EQ,644.2,647,636.6,644.2,638,639.8,639.85,722.1,436,"37,038","2,36,98,798.60","4,521"
26-Sep-23,EQ,642,650,635.8,638.85,645.05,644.2,642.83,722.1,436,"45,450","2,92,16,480.80","6,715"
25-Sep-23,EQ,640,647.1,631.9,639.4,638.9,638.85,637.91,722.1,436,"38,591","2,46,17,441.50","5,480"
22-Sep-23,EQ,652.5,658.8,636.4,652.5,640,639.4,643.84,722.1,436,"62,338","4,01,35,606.50","6,329"
21-Sep-23,EQ,662.85,669.9,649.05,662.85,655,652.5,653.56,722.1,436,"92,089","6,01,85,439.70","8,527"
20-Sep-23,EQ,654,669.95,647,653.65,663,662.85,661.15,722.1,436,"1,01,324","6,69,90,546.75","8,635"
18-Sep-23,EQ,669.4,678.95,650.7,669.4,655,653.65,658.92,722.1,436,"85,543","5,63,65,650.15","6,978"
15-Sep-23,EQ,674,674.4,658,667.65,670,669.4,665.75,722.1,436,"1,30,303","8,67,49,675.45","8,962"
14-Sep-23,EQ,670,679,665,675.4,666.5,667.65,669.07,722.1,436,"1,23,483","8,26,18,873.50","7,592"
13-Sep-23,EQ,685,689.2,664.8,677.4,676.5,675.4,675.02,722.1,436,"1,20,239","8,11,63,564.90","7,696"
12-Sep-23,EQ,710.35,711.85,664.6,701.8,694,677.4,683.89,722.1,436,"2,14,052","14,63,88,748.30","16,421"
11-Sep-23,EQ,709.2,709.2,696.05,696.85,696.5,701.8,700.78,722.1,436,"2,04,653","14,34,16,559.20","14,696"
